product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.648,20100.0,-33124.8,2024-01-23 09:33:00,2024-01-23
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.617,7100.0,-32780.7,2024-01-23 09:33:00,2024-01-23
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.967,34300.0,33168.1,2024-01-24 09:33:00,2024-01-24
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.662,20000.0,33240.0,2024-01-24 09:33:00,2024-01-24
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.631,7100.0,32880.1,2024-01-24 09:33:00,2024-01-24
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,0.961,34300.0,-32962.3,2024-01-25 09:33:00,2024-01-25
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.662,20000.0,-33240.0,2024-01-25 09:33:00,2024-01-25
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.602,7100.0,-32674.2,2024-01-25 09:33:00,2024-01-25
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.977,33800.0,33022.6,2024-02-19 09:33:00,2024-02-19
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.727,19100.0,32985.7,2024-02-19 09:33:00,2024-02-19
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.636,7100.0,32915.6,2024-02-19 09:33:00,2024-02-19
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.643,7100.0,-32965.3,2024-02-21 09:33:00,2024-02-21
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.391,9700.0,32892.7,2024-02-21 09:33:00,2024-02-21
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.006,33800.0,-34002.8,2024-03-04 09:33:00,2024-03-04
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,0.984,34700.0,34144.8,2024-03-04 09:33:00,2024-03-04
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,0.974,34700.0,-33797.8,2024-03-08 09:33:00,2024-03-08
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.754,19400.0,34027.6,2024-03-08 09:33:00,2024-03-08
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.79,19100.0,-34189.0,2024-03-12 09:33:00,2024-03-12
宽指配置_V251216,,510500.XSHG,500ETF,BUY,5.537,6200.0,34329.4,2024-03-12 09:33:00,2024-03-12
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.528,9700.0,-34221.6,2024-03-25 09:33:00,2024-03-25
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.983,6800.0,33884.4,2024-03-25 09:33:00,2024-03-25
宽指配置_V251216,,510500.XSHG,500ETF,SELL,5.346,6200.0,-33145.2,2024-03-27 09:33:00,2024-03-27
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.829,18500.0,33836.5,2024-03-27 09:33:00,2024-03-27
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,1.771,19400.0,-34357.4,2024-03-29 09:33:00,2024-03-29
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.088,6800.0,-34598.4,2024-03-29 09:33:00,2024-03-29
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.882,18500.0,-34817.0,2024-03-29 09:33:00,2024-03-29
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.814,18800.0,34103.2,2024-04-02 09:33:00,2024-04-02
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.841,18600.0,34242.6,2024-04-02 09:33:00,2024-04-02
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.138,6600.0,33910.8,2024-04-02 09:33:00,2024-04-02
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,1.765,18800.0,-33182.0,2024-04-09 09:33:00,2024-04-09
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.799,18600.0,-33461.4,2024-04-09 09:33:00,2024-04-09
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.379,6600.0,-35501.4,2024-04-09 09:33:00,2024-04-09
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.01,33800.0,34138.0,2024-04-10 09:33:00,2024-04-10
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.818,18800.0,34178.4,2024-04-10 09:33:00,2024-04-10
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.387,6300.0,33938.1,2024-04-10 09:33:00,2024-04-10
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,0.98,33800.0,-33124.0,2024-04-16 09:33:00,2024-04-16
